wind;pvo;pva;wave
0.19892579;0.51235867;0.89105344;0.91361308
0.13121006;0.2857796;0.88406217;0.91278756
0.070303917;0.038759071;0.63835871;0.90959626
0.028292788;0.018330647;0.23437527;0.90524888
0.009139639;0;0;0.90032923
0.005217649;0;0;0.89677882
0.003787299;0;0;0.89134109
0.002811285;0;0;0.88126266
0.003033812;0;0;0.87008762
0.003093791;0;0;0.85708737
0.00205293;0;0;0.84296477
0.000658617;0;0;0.83221847
0;0;0;0.82077318
0;0;0.020789962;0.80895287
0;0.007153754;0.31190619;0.79842925
0;0.21730366;0.64874244;0.78712052
0;0.45815676;0.75453091;0.77543914
0.000110981;0.64917034;0.77858788;0.77785069
0;0.77814847;0.7913276;0.77938068
0;0.88002676;0.82727814;0.78104138
0;0.8917765;0.8172158;0.76851696
0.002639304;0.84822321;0.81745267;0.75595254
0.014563289;0.75420314;0.82402122;0.74337965
0.021286996;0.595541;0.77351153;0.7352196
0.017219951;0.41060564;0.6889649;0.72695845
0.010925308;0.21465726;0.55444169;0.71853274
0.006552912;0.042568069;0.39885122;0.71126115
0.006210667;0.050600048;0.098827526;0.70399785
0.010443973;0;0;0.69665998
0.025846621;0;0;0.69415206
0.05007638;0;0;0.69160283
0.076652981;0;0;0.6890105
0.10299751;0;0;0.68809325
0.12998486;0;0;0.68704069
0.18953405;0;0;0.68578219
0.25970414;0;0;0.70365214
0.32627472;0;0;0.71714836
0.4019275;0;0.016223144;0.72645378
0.46853307;0.01949467;0.11988094;0.76439452
0.53611231;0.16802581;0.25594881;0.78938925
0.57069534;0.25298169;0.29579878;0.80392098
0.58196187;0.41793442;0.4646441;0.83270419
0.5726558;0.59772444;0.58997208;0.85452771
0.56343335;0.72973549;0.64148247;0.86975652
0.5575617;0.78760278;0.67929029;0.88058728
0.55783999;0.7985363;0.71805847;0.88375413
0.57733703;0.75837559;0.76547736;0.87990612
0.59380203;0.62754214;0.75973165;0.88111043
0.59681678;0.45537668;0.73941374;0.88139307
0.58269531;0.24742761;0.68158644;0.88003296
0.56719321;0.039275926;0.49905473;0.87832487
0.54625505;0.041416027;0.119254;0.87485594
0.52863646;0;0;0.86935973
0.52619416;0;0;0.87182224
0.50417471;0;0;0.86812603
0.45644075;0;0;0.85903102
0.36430675;0;0;0.84683394
0.28945404;0;0;0.83406115
0.24287954;0;0;0.82059652
0.22376005;0;0;0.81100297
0.20351987;0;0;0.80040824
0.18002701;0;0.010062538;0.78895807
0.15425436;0.017558841;0.12525928;0.78105849
0.13827653;0.14978078;0.26461616;0.77289295
0.13256;0.20467356;0.30322629;0.76424855
0.12750922;0.31589317;0.38494933;0.75660753
0.11722414;0.43205181;0.45762175;0.74873102
0.097506888;0.49068335;0.47948903;0.74068522
0.072092839;0.6249947;0.58836353;0.73302358
0.043385673;0.72571272;0.68990284;0.72539771
0.025306808;0.76880527;0.81227303;0.71752703
0.017367085;0.65563053;0.84805965;0.71343529
0.016055008;0.49062684;0.87653643;0.70919621
0.019097844;0.27365276;0.86523479;0.70487654
0.024104884;0.037001539;0.62990785;0.69420278
0.027930308;0.031919263;0.16974393;0.68299663
0.028182199;0;0;0.67149115
0.027217017;0;0;0.66280138
0.024553204;0;0;0.65383697
0.021610193;0;0;0.64455914
0.01943979;0;0;0.63419378
0.015958974;0;0;0.62354577
0.009112914;0;0;0.61277485
0.005137537;0;0;0.60336387
0.008289383;0;0;0.59376681
0.027230045;0;0.004850232;0.58394492
0.041565772;0.003663512;0.30042538;0.57442027
0.046470601;0.20619351;0.65642136;0.5648011
0.042227536;0.45067871;0.77942085;0.55507886
